Cell,r_1,i_2,f_3,r_4,i_5,f_6,r_7,i_8,f_9,r_10,i_11,f_12,r_13,i_14,f_15,SOH
5,20004.453,0.47994,0.01054,0.01999,2.63263,-0.70021,15829.126,0.48659,-0.00304,1.70952,1.62189,-0.6174,0.16452,2.23908,-0.27961,36
5,20004.453,0.47921,0.00929,0.01999,2.64652,-0.7028,20004.453,0.48952,0.00322,2.16054,1.47942,-0.63101,0.16452,2.27229,-0.28541,34
2,20004.453,0.36908,0.01128,0.01999,1.09356,-0.33892,20004.453,0.37438,0.00234,22.48202,0.68987,-0.14309,1.07079,0.86316,-0.044,34
5,20004.453,0.48009,0.01112,0.01999,2.74117,-0.73848,20004.453,0.49132,0.00376,1.70952,1.62431,-0.66298,0.16452,2.32854,-0.30611,33
5,20004.453,0.48122,0.01009,0.01999,2.79171,-0.7336,20004.453,0.49327,0.00213,1.35352,1.76836,-0.68128,0.16452,2.382,-0.3173,31
5,20004.453,0.48178,0.00901,0.01999,2.91786,-0.77103,20004.453,0.49609,0.00123,1.35352,1.78138,-0.73201,0.13007,2.50265,-0.34504,31
5,20004.453,0.48289,0.00911,0.01999,3.01416,-0.81172,20004.453,0.50096,-0.00021,1.35352,1.79388,-0.75738,0.13007,2.5971,-0.36903,30
5,20004.453,0.48783,0.00737,0.01999,3.14934,-0.86841,20004.453,0.50194,2e-05,1.07079,1.98411,-0.80962,0.13007,2.70821,-0.4039,27
5,20004.453,0.49259,0.00487,0.01999,3.79757,-1.13093,20004.453,0.49259,0.00487,0.84734,2.2474,-1.06047,0.13007,3.20497,-0.58825,27
5,20004.453,0.49051,0.00561,0.01999,3.55511,-1.03804,20004.453,0.51016,-0.00306,1.07079,2.01944,-0.9708,0.13007,3.01745,-0.51824,26
5,20004.453,0.49245,0.00296,0.01999,4.12153,-1.25522,20004.453,0.49245,0.00296,0.84734,2.28717,-1.17924,0.10309,3.51045,-0.6827,26
5,20004.453,0.48908,0.0087,0.01999,3.33862,-0.94872,20004.453,0.50254,-0.00136,1.07079,2.01069,-0.88014,0.13007,2.85437,-0.45396,25
5,20004.453,0.49263,0.00033,0.01999,4.51228,-1.36477,20004.453,0.49263,0.00033,0.67072,2.55265,-1.33652,0.10309,3.80894,-0.81459,24
5,20004.453,0.59444,-0.10971,0.01999,31.48874,-21.75693,20004.453,0.59444,-0.10971,0.02528,28.06319,-21.82586,596.71857,1.08339,-0.2168,24
5,20004.453,0.49728,-0.00162,0.01999,4.93568,-1.54589,20004.453,0.49728,-0.00162,0.67072,2.60132,-1.50674,0.10309,4.13635,-0.94792,22
