Battery,Cell,f_1,r_1,i_1,f_2,r_2,i_2,f_3,r_3,i_3,f_4,r_4,i_4,f_5,r_5,i_5,f_6,r_6,i_6,f_7,r_7,i_7,f_8,r_8,i_8,f_9,r_9,i_9,f_10,r_10,i_10,f_11,r_11,i_11,f_12,r_12,i_12,f_13,r_13,i_13,f_14,r_14,i_14,f_15,r_15,i_15,f_16,r_16,i_16,f_17,r_17,i_17,f_18,r_18,i_18,f_19,r_19,i_19,f_20,r_20,i_20,f_21,r_21,i_21,f_22,r_22,i_22,f_23,r_23,i_23,f_24,r_24,i_24,f_25,r_25,i_25,f_26,r_26,i_26,f_27,r_27,i_27,f_28,r_28,i_28,f_29,r_29,i_29,f_30,r_30,i_30,f_31,r_31,i_31,f_32,r_32,i_32,f_33,r_33,i_33,f_34,r_34,i_34,f_35,r_35,i_35,f_36,r_36,i_36,f_37,r_37,i_37,f_38,r_38,i_38,f_39,r_39,i_39,f_40,r_40,i_40,f_41,r_41,i_41,f_42,r_42,i_42,f_43,r_43,i_43,f_44,r_44,i_44,f_45,r_45,i_45,f_46,r_46,i_46,f_47,r_47,i_47,f_48,r_48,i_48,f_49,r_49,i_49,f_50,r_50,i_50,f_51,r_51,i_51,f_52,r_52,i_52,f_53,r_53,i_53,f_54,r_54,i_54,f_55,r_55,i_55,f_56,r_56,i_56,f_57,r_57,i_57,f_58,r_58,i_58,f_59,r_59,i_59,Temperature,SOH
5,1,15829.126,0.69218,-0.00057,12516.703,0.69988,0.01142,9909.4424,0.70677,0.01891,7835.48,0.71515,0.02557,6217.2461,0.72276,0.03206,4905.291,0.72989,0.03464,3881.2737,0.73902,0.03994,3070.9827,0.7446,0.04405,2430.7778,0.75359,0.04659,1923.1537,0.76141,0.04887,1522.4358,0.77063,0.05243,1203.8446,0.77686,0.05554,952.86591,0.78485,0.05666,754.27557,0.79331,0.05941,596.71857,0.80306,0.06203,471.96338,0.81153,0.06464,373.20856,0.82187,0.0684,295.47278,0.83193,0.07267,233.87738,0.84171,0.07586,185.05922,0.85349,0.08095,146.35823,0.86356,0.08437,115.77804,0.87512,0.08922,91.6721,0.88713,0.09686,72.51701,0.89869,0.10214,57.36816,0.91431,0.11179,45.3629,0.93158,0.12123,35.93134,0.94573,0.13342,28.40909,0.96832,0.14185,22.48202,0.9935,0.15491,17.79613,1.02148,0.16675,14.06813,1.06219,0.17253,11.1448,1.08773,0.17145,8.81772,1.13248,0.16259,6.97545,1.16371,0.16477,5.5173,1.17812,0.14823,4.36941,1.19873,0.12018,3.45686,1.22931,0.09624,2.73547,1.25848,0.09204,2.16054,1.26907,0.09732,1.70952,1.25926,0.1017,1.35352,1.24038,0.09006,1.07079,1.22854,0.06134,0.84734,1.23446,0.02645,0.67072,1.25681,0.00167,0.53067,1.29682,-0.00333,0.41976,1.33264,0.02135,0.33183,1.34532,0.06873,0.26261,1.32477,0.11887,0.20791,1.27545,0.15033,0.16452,1.21576,0.14616,0.13007,1.16881,0.10356,0.10309,1.16187,0.03099,0.08153,1.21835,-0.04722,0.06443,1.32524,-0.08751,0.05102,1.50072,-0.05144,0.04042,1.66558,0.11778,0.03192,1.71801,0.39526,0.02528,1.58447,0.68608,0.01999,1.26779,0.85354,45,86
5,1,15829.126,0.41241,-0.01627,12516.703,0.41983,0.00012,9909.4424,0.42621,0.01464,7835.48,0.43319,0.02478,6217.2461,0.44246,0.03362,4905.291,0.45151,0.04147,3881.2737,0.45915,0.05034,3070.9827,0.46852,0.05737,2430.7778,0.47823,0.06347,1923.1537,0.48785,0.06952,1522.4358,0.50017,0.07656,1203.8446,0.51018,0.08335,952.86591,0.52292,0.08919,754.27557,0.53755,0.09613,596.71857,0.55209,0.10134,471.96338,0.56584,0.10835,373.20856,0.5823,0.11688,295.47278,0.60051,0.1239,233.87738,0.61948,0.13029,185.05922,0.63779,0.13863,146.35823,0.65841,0.14804,115.77804,0.68203,0.15636,91.6721,0.70214,0.16392,72.51701,0.72571,0.17226,57.36816,0.75244,0.18301,45.3629,0.77666,0.19367,35.93134,0.80362,0.2049,28.40909,0.83109,0.2213,22.48202,0.86431,0.23934,17.79613,0.90175,0.25786,14.06813,0.94662,0.27918,11.1448,0.9976,0.29408,8.81772,1.05492,0.30697,6.97545,1.11688,0.31356,5.5173,1.17969,0.30061,4.36941,1.2366,0.29152,3.45686,1.28893,0.26419,2.73547,1.33599,0.23813,2.16054,1.36904,0.21106,1.70952,1.39544,0.18294,1.35352,1.4154,0.15793,1.07079,1.43023,0.13793,0.84734,1.44247,0.12145,0.67072,1.45153,0.10875,0.53067,1.45939,0.09957,0.41976,1.46761,0.09548,0.33183,1.47471,0.0956,0.26261,1.47957,0.10028,0.20791,1.48421,0.10623,0.16452,1.4901,0.11411,0.13007,1.4992,0.12583,0.10309,1.51044,0.14262,0.08153,1.52298,0.16397,0.06443,1.54117,0.19027,0.05102,1.56847,0.21814,0.04042,1.60456,0.26222,0.03192,1.63917,0.31971,0.02528,1.66765,0.37681,0.01999,1.70125,0.4243,25,76
5,1,15829.126,1.30892,-0.00534,12516.703,1.31814,0.00549,9909.4424,1.32574,0.01326,7835.48,1.33221,0.02057,6217.2461,1.33912,0.02811,4905.291,1.34567,0.0341,3881.2737,1.35388,0.0363,3070.9827,1.36053,0.04167,2430.7778,1.36858,0.04594,1923.1537,1.37605,0.04826,1522.4358,1.38528,0.05014,1203.8446,1.39177,0.05459,952.86591,1.40182,0.05695,754.27557,1.41001,0.05958,596.71857,1.41905,0.06332,471.96338,1.42852,0.06714,373.20856,1.43738,0.06623,295.47278,1.44696,0.07132,233.87738,1.45787,0.07584,185.05922,1.46831,0.07814,146.35823,1.47828,0.08516,115.77804,1.49001,0.08994,91.6721,1.50291,0.09343,72.51701,1.51656,0.10318,57.36816,1.53113,0.10748,45.3629,1.54595,0.11784,35.93134,1.56938,0.12528,28.40909,1.58763,0.13702,22.48202,1.61722,0.14397,17.79613,1.64632,0.14436,14.06813,1.66832,0.13958,11.1448,1.70456,0.14172,8.81772,1.71673,0.12767,6.97545,1.74495,0.10699,5.5173,1.77729,0.10267,4.36941,1.78234,0.1075,3.45686,1.77461,0.09178,2.73547,1.77522,0.06196,2.16054,1.79271,0.03346,1.70952,1.82346,0.02379,1.35352,1.84935,0.03731,1.07079,1.85501,0.06737,0.84734,1.83437,0.09312,0.67072,1.80168,0.09914,0.53067,1.76329,0.0768,0.41976,1.75144,0.03274,0.33183,1.77259,-0.0073,0.26261,1.81836,-0.0252,0.20791,1.86959,-0.01145,0.16452,1.90943,0.03486,0.13007,1.92307,0.10308,0.10309,1.9008,0.1794,0.08153,1.82408,0.24602,0.06443,1.75012,0.25769,0.05102,1.65676,0.18852,0.04042,1.63273,0.04195,0.03192,1.73993,-0.12843,0.02528,1.99248,-0.22541,0.01999,2.34593,-0.15229,45,93
5,2,15829.126,0.46893,-0.00597,12516.703,0.47633,0.0074,9909.4424,0.4823,0.01644,7835.48,0.48947,0.02297,6217.2461,0.49613,0.03236,4905.291,0.504,0.0374,3881.2737,0.51117,0.04188,3070.9827,0.52061,0.04736,2430.7778,0.52766,0.05168,1923.1537,0.53603,0.05555,1522.4358,0.54658,0.06059,1203.8446,0.55628,0.06323,952.86591,0.56469,0.06599,754.27557,0.57528,0.07022,596.71857,0.58573,0.07357,471.96338,0.59746,0.07708,373.20856,0.60843,0.08168,295.47278,0.62064,0.08505,233.87738,0.6344,0.08959,185.05922,0.64428,0.09305,146.35823,0.65835,0.09875,115.77804,0.67363,0.10575,91.6721,0.68724,0.11263,72.51701,0.70448,0.12014,57.36816,0.72395,0.12948,45.3629,0.7437,0.13918,35.93134,0.76988,0.14586,28.40909,0.79737,0.1501,22.48202,0.8282,0.15252,17.79613,0.85827,0.15017,14.06813,0.88591,0.14337,11.1448,0.91156,0.13002,8.81772,0.93386,0.11765,6.97545,0.95218,0.10363,5.5173,0.9647,0.08952,4.36941,0.97359,0.07894,3.45686,0.98101,0.06966,2.73547,0.98742,0.06118,2.16054,0.99359,0.05587,1.70952,0.99847,0.05064,1.35352,1.00276,0.04801,1.07079,1.00559,0.04717,0.84734,1.00968,0.04634,0.67072,1.01393,0.04714,0.53067,1.01776,0.05034,0.41976,1.02175,0.05469,0.33183,1.02661,0.05946,0.26261,1.03322,0.06673,0.20791,1.04054,0.07704,0.16452,1.04634,0.0904,0.13007,1.0526,0.10392,0.10309,1.06161,0.11825,0.08153,1.07607,0.13576,0.06443,1.0922,0.15844,0.05102,1.10884,0.18432,0.04042,1.12967,0.20943,0.03192,1.1619,0.23836,0.02528,1.20168,0.27752,0.01999,1.24023,0.32816,35,77
5,2,15829.126,0.40813,0.00821,12516.703,0.41732,0.02005,9909.4424,0.42708,0.02704,7835.48,0.43575,0.03271,6217.2461,0.44302,0.03735,4905.291,0.45287,0.0417,3881.2737,0.46029,0.04576,3070.9827,0.46916,0.04833,2430.7778,0.47679,0.05177,1923.1537,0.48458,0.0533,1522.4358,0.49385,0.05551,1203.8446,0.50164,0.0569,952.86591,0.51159,0.06171,754.27557,0.51839,0.06209,596.71857,0.52888,0.06538,471.96338,0.53548,0.067,373.20856,0.54653,0.07112,295.47278,0.55858,0.07389,233.87738,0.56796,0.07833,185.05922,0.57844,0.0822,146.35823,0.58989,0.08733,115.77804,0.60091,0.09321,91.6721,0.61253,0.0992,72.51701,0.62665,0.10716,57.36816,0.6403,0.11782,45.3629,0.6553,0.12666,35.93134,0.67314,0.13741,28.40909,0.6959,0.15314,22.48202,0.71984,0.16787,17.79613,0.7501,0.18207,14.06813,0.78542,0.19337,11.1448,0.82441,0.19991,8.81772,0.86506,0.20299,6.97545,0.90786,0.1996,5.5173,0.94351,0.18433,4.36941,0.97755,0.17278,3.45686,1.00279,0.15451,2.73547,1.02554,0.13583,2.16054,1.04252,0.12068,1.70952,1.05563,0.10619,1.35352,1.06608,0.09399,1.07079,1.07479,0.08549,0.84734,1.0819,0.08038,0.67072,1.08771,0.07764,0.53067,1.09251,0.07618,0.41976,1.0984,0.07736,0.33183,1.10519,0.08092,0.26261,1.1121,0.08829,0.20791,1.11891,0.09763,0.16452,1.12808,0.10825,0.13007,1.14124,0.12277,0.10309,1.15754,0.14352,0.08153,1.17294,0.16951,0.06443,1.18936,0.19739,0.05102,1.20818,0.21848,0.04042,1.23852,0.24395,0.03192,1.27513,0.27883,0.02528,1.31061,0.31805,0.01999,1.35175,0.35276,45,80
5,1,15829.126,0.37314,-0.02085,12516.703,0.38214,-0.00235,9909.4424,0.38954,0.01058,7835.48,0.39445,0.02203,6217.2461,0.40353,0.03235,4905.291,0.41141,0.04037,3881.2737,0.41912,0.0497,3070.9827,0.42884,0.05702,2430.7778,0.4401,0.06348,1923.1537,0.45037,0.07217,1522.4358,0.46305,0.0787,1203.8446,0.47608,0.08558,952.86591,0.48848,0.09102,754.27557,0.50341,0.09844,596.71857,0.51799,0.1063,471.96338,0.53393,0.11296,373.20856,0.55232,0.12021,295.47278,0.57059,0.12709,233.87738,0.58992,0.13464,185.05922,0.60994,0.14319,146.35823,0.63169,0.15125,115.77804,0.65358,0.15873,91.6721,0.67822,0.16522,72.51701,0.69955,0.17271,57.36816,0.73056,0.18106,45.3629,0.75659,0.18867,35.93134,0.77982,0.20201,28.40909,0.81199,0.20934,22.48202,0.84329,0.22239,17.79613,0.88001,0.23837,14.06813,0.93254,0.24539,11.1448,0.96467,0.24908,8.81772,1.02778,0.24258,6.97545,1.07899,0.2487,5.5173,1.10293,0.22957,4.36941,1.13607,0.19609,3.45686,1.18574,0.15969,2.73547,1.23416,0.14806,2.16054,1.25807,0.15353,1.70952,1.25153,0.1579,1.35352,1.22608,0.14294,1.07079,1.20355,0.10177,0.84734,1.20666,0.04337,0.67072,1.23935,-0.00466,0.53067,1.30535,-0.02711,0.41976,1.37844,0.00274,0.33183,1.416,0.08276,0.26261,1.39027,0.18122,0.20791,1.29918,0.25013,0.16452,1.17417,0.25024,0.13007,1.06964,0.16705,0.10309,1.04274,0.02327,0.08153,1.12592,-0.12737,0.06443,1.28886,-0.20583,0.05102,1.5495,-0.1612,0.04042,1.78002,0.0626,0.03192,1.85689,0.42981,0.02528,1.68987,0.77077,0.01999,1.36099,0.88092,25,86
5,2,15829.126,0.52528,0.00687,12516.703,0.53343,0.01924,9909.4424,0.54242,0.02644,7835.48,0.55157,0.03389,6217.2461,0.55882,0.03921,4905.291,0.56806,0.04522,3881.2737,0.57624,0.04921,3070.9827,0.58562,0.05249,2430.7778,0.59472,0.05725,1923.1537,0.60446,0.06081,1522.4358,0.61356,0.06464,1203.8446,0.62469,0.06711,952.86591,0.6347,0.07067,754.27557,0.64529,0.07561,596.71857,0.65641,0.07924,471.96338,0.66789,0.08119,373.20856,0.68075,0.08562,295.47278,0.69067,0.09078,233.87738,0.70491,0.09497,185.05922,0.71893,0.09952,146.35823,0.7322,0.1063,115.77804,0.74592,0.11108,91.6721,0.76033,0.11784,72.51701,0.77739,0.12568,57.36816,0.79168,0.13577,45.3629,0.81067,0.14633,35.93134,0.83065,0.1619,28.40909,0.85244,0.17779,22.48202,0.88128,0.19467,17.79613,0.91297,0.21312,14.06813,0.95064,0.22976,11.1448,0.99532,0.24046,8.81772,1.04354,0.25028,6.97545,1.09772,0.24531,5.5173,1.14278,0.23766,4.36941,1.19134,0.22154,3.45686,1.22638,0.20252,2.73547,1.25796,0.17925,2.16054,1.28502,0.15698,1.70952,1.30228,0.138,1.35352,1.31607,0.11983,1.07079,1.32672,0.10574,0.84734,1.33492,0.09457,0.67072,1.34207,0.08709,0.53067,1.34814,0.08289,0.41976,1.3534,0.08065,0.33183,1.36031,0.08186,0.26261,1.36717,0.08735,0.20791,1.37409,0.0974,0.16452,1.37966,0.1098,0.13007,1.3868,0.12205,0.10309,1.39897,0.13715,0.08153,1.41464,0.15873,0.06443,1.43329,0.18567,0.05102,1.45228,0.21251,0.04042,1.48209,0.24016,0.03192,1.52454,0.2768,0.02528,1.56928,0.32576,0.01999,1.60947,0.38062,35,71
5,1,15829.126,0.68413,0.00133,12516.703,0.69215,0.01181,9909.4424,0.70056,0.01988,7835.48,0.70851,0.02771,6217.2461,0.71657,0.03235,4905.291,0.72524,0.03797,3881.2737,0.7335,0.0398,3070.9827,0.74062,0.0426,2430.7778,0.74828,0.0478,1923.1537,0.75473,0.05039,1522.4358,0.76206,0.05148,1203.8446,0.7714,0.05336,952.86591,0.77969,0.05725,754.27557,0.78818,0.06041,596.71857,0.79796,0.06311,471.96338,0.80545,0.06428,373.20856,0.81427,0.06783,295.47278,0.82527,0.07218,233.87738,0.83521,0.07591,185.05922,0.8445,0.08115,146.35823,0.85578,0.08507,115.77804,0.8656,0.09225,91.6721,0.87916,0.09773,72.51701,0.89261,0.10489,57.36816,0.90622,0.1147,45.3629,0.92142,0.12512,35.93134,0.939,0.13802,28.40909,0.96036,0.15233,22.48202,0.98562,0.16447,17.79613,1.01507,0.17902,14.06813,1.04923,0.1914,11.1448,1.0862,0.19632,8.81772,1.12723,0.19789,6.97545,1.16401,0.18913,5.5173,1.2019,0.18224,4.36941,1.2324,0.16485,3.45686,1.26061,0.14933,2.73547,1.28028,0.13376,2.16054,1.29638,0.11653,1.70952,1.30907,0.10271,1.35352,1.31927,0.09245,1.07079,1.32564,0.08408,0.84734,1.33302,0.07745,0.67072,1.33962,0.07411,0.53067,1.34634,0.07463,0.41976,1.35227,0.0773,0.33183,1.35762,0.08219,0.26261,1.36318,0.08791,0.20791,1.37174,0.09563,0.16452,1.38244,0.10782,0.13007,1.39191,0.12352,0.10309,1.40423,0.13968,0.08153,1.42274,0.15829,0.06443,1.44711,0.18324,0.05102,1.47387,0.21625,0.04042,1.49685,0.25273,0.03192,1.52141,0.28321,0.02528,1.55701,0.30904,0.01999,1.6054,0.341,45,84
5,2,15829.126,0.38259,-0.00128,12516.703,0.39008,0.00974,9909.4424,0.39839,0.01658,7835.48,0.4046,0.02395,6217.2461,0.4121,0.03071,4905.291,0.4196,0.03488,3881.2737,0.42751,0.03769,3070.9827,0.43324,0.04186,2430.7778,0.44099,0.04526,1923.1537,0.45015,0.04788,1522.4358,0.45688,0.04887,1203.8446,0.46416,0.05108,952.86591,0.47253,0.05396,754.27557,0.47958,0.05684,596.71857,0.48912,0.05838,471.96338,0.49548,0.06155,373.20856,0.5063,0.06373,295.47278,0.51522,0.0701,233.87738,0.52492,0.07253,185.05922,0.5348,0.07631,146.35823,0.54629,0.08049,115.77804,0.55589,0.08744,91.6721,0.571,0.09359,72.51701,0.5862,0.10149,57.36816,0.60321,0.10605,45.3629,0.6245,0.11185,35.93134,0.64556,0.1124,28.40909,0.66781,0.11128,22.48202,0.68973,0.1071,17.79613,0.70961,0.10014,14.06813,0.72796,0.08994,11.1448,0.73967,0.08044,8.81772,0.75125,0.06938,6.97545,0.7608,0.06304,5.5173,0.76482,0.05634,4.36941,0.76672,0.0484,3.45686,0.77369,0.04094,2.73547,0.78017,0.03586,2.16054,0.78803,0.03638,1.70952,0.79113,0.04138,1.35352,0.78932,0.04537,1.07079,0.78426,0.04572,0.84734,0.78112,0.04087,0.67072,0.78285,0.03339,0.53067,0.79432,0.02401,0.41976,0.81673,0.02289,0.33183,0.84504,0.03699,0.26261,0.867,0.07113,0.20791,0.86798,0.11806,0.16452,0.84015,0.16043,0.13007,0.78966,0.17778,0.10309,0.73856,0.15294,0.08153,0.71529,0.08534,0.06443,0.75081,0.00344,0.05102,0.8843,-0.07835,0.04042,1.10648,-0.07088,0.03192,1.3486,0.09604,0.02528,1.49921,0.44125,0.01999,1.40961,0.88598,45,83
5,2,15829.126,0.39998,0.00192,12516.703,0.40885,0.01303,9909.4424,0.41677,0.02123,7835.48,0.42508,0.02852,6217.2461,0.43255,0.03375,4905.291,0.43851,0.03945,3881.2737,0.44668,0.04158,3070.9827,0.45491,0.04578,2430.7778,0.46384,0.04907,1923.1537,0.47206,0.05273,1522.4358,0.47906,0.05402,1203.8446,0.48836,0.05673,952.86591,0.49688,0.05936,754.27557,0.5062,0.06242,596.71857,0.51492,0.06471,471.96338,0.52622,0.06737,373.20856,0.53351,0.07026,295.47278,0.54376,0.07402,233.87738,0.5553,0.07651,185.05922,0.56596,0.08152,146.35823,0.57646,0.08634,115.77804,0.58706,0.08989,91.6721,0.60165,0.09904,72.51701,0.61345,0.10559,57.36816,0.62834,0.1131,45.3629,0.64408,0.1246,35.93134,0.66238,0.13499,28.40909,0.68302,0.14853,22.48202,0.71017,0.15982,17.79613,0.73916,0.17043,14.06813,0.77313,0.17564,11.1448,0.80614,0.1778,8.81772,0.84258,0.17319,6.97545,0.87836,0.16564,5.5173,0.9033,0.15035,4.36941,0.93054,0.13746,3.45686,0.94858,0.12244,2.73547,0.96521,0.10647,2.16054,0.97853,0.09461,1.70952,0.98664,0.08465,1.35352,0.99371,0.07642,1.07079,0.99955,0.07056,0.84734,1.00539,0.06653,0.67072,1.01036,0.06544,0.53067,1.01532,0.0661,0.41976,1.02021,0.06847,0.33183,1.02709,0.07367,0.26261,1.03451,0.08293,0.20791,1.04133,0.09634,0.16452,1.04709,0.1094,0.13007,1.05578,0.12289,0.10309,1.06933,0.13949,0.08153,1.08577,0.1614,0.06443,1.10488,0.1876,0.05102,1.12483,0.21175,0.04042,1.15657,0.24071,0.03192,1.19709,0.28176,0.02528,1.23535,0.33355,0.01999,1.2679,0.38612,45,87
5,2,15829.126,0.51428,-0.00197,12516.703,0.5211,0.00853,9909.4424,0.52923,0.01708,7835.48,0.53603,0.02519,6217.2461,0.54243,0.03346,4905.291,0.55088,0.03771,3881.2737,0.55813,0.04309,3070.9827,0.56701,0.04697,2430.7778,0.57418,0.05264,1923.1537,0.58371,0.05496,1522.4358,0.59252,0.05907,1203.8446,0.60117,0.06196,952.86591,0.61139,0.065,754.27557,0.62101,0.06958,596.71857,0.63031,0.07351,471.96338,0.6427,0.07635,373.20856,0.65155,0.07966,295.47278,0.66421,0.08348,233.87738,0.67587,0.08863,185.05922,0.68777,0.09099,146.35823,0.70039,0.09897,115.77804,0.7136,0.10366,91.6721,0.72805,0.11189,72.51701,0.74367,0.12112,57.36816,0.76004,0.13125,45.3629,0.78011,0.14143,35.93134,0.80524,0.15415,28.40909,0.83327,0.16439,22.48202,0.86409,0.17165,17.79613,0.89872,0.1778,14.06813,0.93507,0.17553,11.1448,0.96904,0.16736,8.81772,1.00075,0.15537,6.97545,1.02742,0.14006,5.5173,1.04606,0.12322,4.36941,1.06429,0.10864,3.45686,1.07663,0.09536,2.73547,1.08652,0.08217,2.16054,1.09513,0.07326,1.70952,1.10043,0.06544,1.35352,1.10465,0.05998,1.07079,1.11,0.05632,0.84734,1.11454,0.05418,0.67072,1.11924,0.05476,0.53067,1.12269,0.05631,0.41976,1.12723,0.05927,0.33183,1.13333,0.06349,0.26261,1.13937,0.07257,0.20791,1.14466,0.08296,0.16452,1.1495,0.09559,0.13007,1.15691,0.10813,0.10309,1.1682,0.1239,0.08153,1.18209,0.14487,0.06443,1.19876,0.16952,0.05102,1.21727,0.19336,0.04042,1.24757,0.22083,0.03192,1.28499,0.26144,0.02528,1.3204,0.31199,0.01999,1.35048,0.36142,35,70
5,5,15829.126,0.478,0.00155,12516.703,0.48511,0.01488,9909.4424,0.4925,0.02447,7835.48,0.50263,0.033,6217.2461,0.50952,0.03938,4905.291,0.51802,0.04702,3881.2737,0.52704,0.05175,3070.9827,0.5349,0.0573,2430.7778,0.54595,0.06267,1923.1537,0.55536,0.06643,1522.4358,0.56624,0.07075,1203.8446,0.5779,0.07618,952.86591,0.59053,0.08153,754.27557,0.6017,0.0873,596.71857,0.61546,0.0931,471.96338,0.62907,0.09804,373.20856,0.64415,0.10331,295.47278,0.6594,0.11114,233.87738,0.67639,0.11578,185.05922,0.6933,0.12171,146.35823,0.71278,0.12872,115.77804,0.73059,0.13513,91.6721,0.74919,0.14176,72.51701,0.76775,0.14838,57.36816,0.79246,0.15548,45.3629,0.81418,0.16532,35.93134,0.82915,0.18241,28.40909,0.85148,0.19047,22.48202,0.87254,0.21027,17.79613,0.90309,0.24013,14.06813,0.95058,0.25641,11.1448,0.97895,0.28599,8.81772,1.04757,0.29415,6.97545,1.11801,0.33126,5.5173,1.1568,0.33955,4.36941,1.21245,0.32211,3.45686,1.28873,0.28573,2.73547,1.38292,0.26724,2.16054,1.45014,0.27481,1.70952,1.47031,0.28203,1.35352,1.45333,0.26526,1.07079,1.4265,0.2129,0.84734,1.42139,0.13097,0.67072,1.4531,0.05282,0.53067,1.53043,-0.00256,0.41976,1.62562,0.00555,0.33183,1.69367,0.08232,0.26261,1.69145,0.19603,0.20791,1.60989,0.29341,0.16452,1.47671,0.32212,0.13007,1.35435,0.26198,0.10309,1.30048,0.13702,0.08153,1.34258,-0.00211,0.06443,1.45689,-0.0919,0.05102,1.67839,-0.1192,0.04042,1.94524,0.00386,0.03192,2.15717,0.31961,0.02528,2.17276,0.7769,0.01999,1.88503,1.23285,25,60
5,1,15829.126,0.29869,-0.0041,12516.703,0.3072,0.00737,9909.4424,0.31456,0.0177,7835.48,0.32174,0.02587,6217.2461,0.32858,0.0319,4905.291,0.33675,0.03741,3881.2737,0.34659,0.04273,3070.9827,0.35333,0.04633,2430.7778,0.36262,0.05042,1923.1537,0.37001,0.05293,1522.4358,0.37969,0.05808,1203.8446,0.388,0.06042,952.86591,0.39672,0.06396,754.27557,0.40709,0.06791,596.71857,0.41575,0.07131,471.96338,0.42863,0.07434,373.20856,0.43874,0.08032,295.47278,0.44956,0.08575,233.87738,0.46324,0.09122,185.05922,0.47527,0.0945,146.35823,0.48799,0.10071,115.77804,0.50126,0.1069,91.6721,0.51519,0.11618,72.51701,0.53037,0.12359,57.36816,0.54886,0.13395,45.3629,0.56815,0.14642,35.93134,0.59328,0.15964,28.40909,0.62042,0.17132,22.48202,0.65265,0.18046,17.79613,0.68976,0.18685,14.06813,0.72662,0.1875,11.1448,0.76468,0.17888,8.81772,0.79862,0.16856,6.97545,0.82723,0.15311,5.5173,0.85052,0.135,4.36941,0.86894,0.12084,3.45686,0.88309,0.10494,2.73547,0.89534,0.09266,2.16054,0.9035,0.08111,1.70952,0.91046,0.07303,1.35352,0.91588,0.06622,1.07079,0.92169,0.06243,0.84734,0.92695,0.06106,0.67072,0.93111,0.06119,0.53067,0.93492,0.0624,0.41976,0.93924,0.06488,0.33183,0.94603,0.07112,0.26261,0.9516,0.07883,0.20791,0.95848,0.08775,0.16452,0.96788,0.09894,0.13007,0.98075,0.11552,0.10309,0.99278,0.13837,0.08153,1.0038,0.16544,0.06443,1.01649,0.1939,0.05102,1.03349,0.2177,0.04042,1.06058,0.24766,0.03192,1.09264,0.28427,0.02528,1.12864,0.32007,0.01999,1.17905,0.35624,35,71
5,1,15829.126,0.7664,-0.00381,12516.703,0.77381,0.00785,9909.4424,0.78147,0.01547,7835.48,0.78995,0.02254,6217.2461,0.79549,0.02788,4905.291,0.80295,0.0321,3881.2737,0.8105,0.03538,3070.9827,0.81653,0.03999,2430.7778,0.82358,0.04295,1923.1537,0.83014,0.04514,1522.4358,0.83813,0.04739,1203.8446,0.84498,0.04924,952.86591,0.85333,0.0528,754.27557,0.86182,0.05499,596.71857,0.8687,0.05762,471.96338,0.87811,0.06062,373.20856,0.88512,0.06306,295.47278,0.89454,0.06679,233.87738,0.90529,0.07067,185.05922,0.91271,0.07503,146.35823,0.92373,0.0808,115.77804,0.93565,0.08709,91.6721,0.9484,0.09382,72.51701,0.96281,0.10034,57.36816,0.97962,0.1069,45.3629,1.00102,0.11304,35.93134,1.02258,0.11687,28.40909,1.04634,0.11711,22.48202,1.06796,0.11459,17.79613,1.0905,0.10844,14.06813,1.10915,0.09747,11.1448,1.12528,0.08945,8.81772,1.13631,0.07824,6.97545,1.14833,0.06586,5.5173,1.15692,0.06154,4.36941,1.15837,0.05539,3.45686,1.16187,0.0482,2.73547,1.16666,0.03855,2.16054,1.17435,0.03429,1.70952,1.18272,0.03596,1.35352,1.18643,0.0422,1.07079,1.18467,0.04875,0.84734,1.17904,0.05165,0.67072,1.17371,0.05014,0.53067,1.17209,0.04095,0.41976,1.1805,0.02881,0.33183,1.20241,0.02237,0.26261,1.23629,0.03117,0.20791,1.26954,0.06329,0.16452,1.28521,0.11815,0.13007,1.2665,0.18014,0.10309,1.2124,0.22253,0.08153,1.14094,0.21786,0.06443,1.08724,0.17073,0.05102,1.08873,0.05141,0.04042,1.20211,-0.08277,0.03192,1.44377,-0.14948,0.02528,1.77084,-0.04639,0.01999,2.0607,0.29745,45,82
